Demand,Avail_Sol,Avail_Wind_On,Avail_Wind_Off,Hyd_In,HydRoR_In
14022.06042,0,0.186695558,0.250672729,0,2909.635202
14579.66225,0,0.186058546,0.26070133,0,2909.635202
15650.79271,0,0.181686773,0.287079363,0,2909.635202
16505.98009,0.000160984,0.176328527,0.307675326,0,2909.635202
16425.42265,0.047183885,0.167259876,0.311880665,0,2909.635202
16332.24559,0.224567813,0.119631555,0.276623836,0,2909.635202
16095.39392,0.396376526,0.065904471,0.239289647,0,2909.635202
16062.58483,0.527506061,0.05187238,0.217956667,0,2909.635202
16062.58483,0.664870719,0.060647658,0.207487468,0,2909.635202
15902.94001,0.737831733,0.07412089,0.171612631,0,2909.635202
15886.4416,0.742084922,0.085161278,0.153494802,0,2909.635202
15728.67413,0.675318016,0.09455959,0.159891549,0,2909.635202
16139.78531,0.564291394,0.092530021,0.179873793,0,2909.635202
16526.79005,0.442817122,0.09009553,0.199840137,0,2909.635202
16611.78631,0.340349925,0.093580584,0.221061678,0,2909.635202
16661.61247,0.199830961,0.14184193,0.251464335,0,2909.635202
16526.86959,0.035215214,0.195511123,0.294868294,0,2909.635202
15902.88273,2.14E-05,0.214553264,0.339712299,0,2909.635202
15400.51002,0,0.20896385,0.36312057,0,2909.635202
14907.84863,0,0.207058974,0.374990695,0,2909.635202
13814.91226,0,0.207917036,0.376469813,0,2909.635202
13796.51423,0,0.236941188,0.421724712,0,2909.635202
13830.68519,0,0.240528186,0.387328042,0,2909.635202
13814.01495,0,0.262300624,0.382140048,0,2909.635202
13817.73465,0,0.291894505,0.409328717,0,2909.635202
14114.98133,0,0.308703376,0.432193938,0,2909.635202
15367.97458,0,0.331413343,0.441492132,0,2909.635202
16420.39358,0.000242419,0.341260608,0.434509923,0,2909.635202
16664.4985,0.051404515,0.342111603,0.434295088,0,2909.635202
16365.42697,0.244879445,0.331214393,0.427972798,0,2909.635202
16095.39392,0.376632337,0.272887952,0.418602781,0,2909.635202
16062.58483,0.550045255,0.237989274,0.397556325,0,2909.635202
16062.58483,0.697829995,0.247426483,0.397616608,0,2909.635202
15956.03085,0.779253942,0.226354941,0.359019922,0,2909.635202
15886.4416,0.803766546,0.261106955,0.388424726,0,2909.635202
15886.4416,0.751942128,0.302249613,0.435085136,0,2909.635202
16072.82912,0.680141433,0.331912794,0.465767071,0,2909.635202
16459.83226,0.565803587,0.330366592,0.484684014,0,2909.635202
16526.79005,0.415599837,0.332992709,0.490664773,0,2909.635202
16561.54331,0.264628778,0.350392725,0.485781702,0,2909.635202
16526.86959,0.057878734,0.37354724,0.479611353,0,2909.635202
16019.576,6.63E-05,0.375688187,0.461244772,0,2909.635202
15400.51002,0,0.361052971,0.429497082,0,2909.635202
14907.84863,0,0.344131097,0.388269031,0,2909.635202
13943.87035,0,0.323455642,0.339064367,0,2909.635202
13810.28412,0,0.30878606,0.312621837,0,2909.635202
13830.68519,0,0.294787097,0.265205225,0,2909.635202
13814.01495,0,0.267758149,0.209713481,0,2909.635202
13817.73465,0,0.234810975,0.164739092,0,2909.635202
14114.98133,0,0.209428129,0.132363699,0,2909.635202
15283.49538,0,0.180639339,0.108665522,0,2909.635202
16505.98009,0.000466691,0.156222605,0.093321481,0,2909.635202
16542.60116,0.089118608,0.11897687,0.08151013,0,2909.635202
16363.53053,0.282607953,0.068366891,0.072852087,0,2909.635202
16061.83071,0.419312586,0.030222281,0.065270612,0,2909.635202
16062.58483,0.578268336,0.021003632,0.060109292,0,2909.635202
15896.27701,0.732633514,0.021861442,0.062764461,0,2909.635202
15716.64635,0.815255702,0.031902981,0.062317346,0,2909.635202
15704.52312,0.837444868,0.034952679,0.071500382,0,2909.635202
15704.88268,0.805622614,0.036444072,0.080501969,0,2909.635202
15958.22799,0.725327986,0.038505812,0.089863811,0,2909.635202
16371.58245,0.609939385,0.038419551,0.097941899,0,2909.635202
16367.38228,0.442815044,0.04704765,0.105276865,0,2909.635202
16446.76717,0.271107449,0.082284981,0.112857995,0,2909.635202
16526.86959,0.06908667,0.121263529,0.123091384,0,2909.635202
15902.88273,0.000119054,0.136967896,0.137215885,0,2909.635202
15400.51002,0,0.139434538,0.157078614,0,2909.635202
14907.84863,0,0.144116514,0.180306917,0,2909.635202
13880.40794,0,0.14834777,0.190236042,0,2909.635202
13720.06309,0,0.163628,0.205372967,0,2909.635202
13787.93569,0,0.161993372,0.193350286,0,2909.635202
13791.00309,0,0.162525396,0.186184475,0,2909.635202
13794.72279,0,0.166373859,0.190749694,0,2909.635202
13800.39621,0,0.163195099,0.194136128,0,2909.635202
13480.81382,0,0.158319977,0.194011001,0,2909.635202
14046.14461,0.000704415,0.150864839,0.188263772,0,2909.635202
14562.37471,0.10966113,0.135459952,0.178692856,0,2909.635202
14731.99495,0.315947902,0.105296617,0.157624451,0,2909.635202
14827.31346,0.49773158,0.054988594,0.127807233,0,2909.635202
14830.94247,0.666905062,0.03619412,0.100170089,0,2909.635202
14654.11035,0.790962593,0.034509567,0.093285927,0,2909.635202
14537.88642,0.867057262,0.032603985,0.08685216,0,2909.635202
14549.09962,0.874619917,0.037987139,0.090862324,0,2909.635202
14549.09962,0.839742348,0.041902839,0.096063307,0,2909.635202
14851.55992,0.735044586,0.045407514,0.110903208,0,2909.635202
15108.33378,0.596356097,0.040911634,0.126592786,0,2909.635202
15109.53656,0.42838122,0.045922102,0.142191183,0,2909.635202
15113.06216,0.258324243,0.069161704,0.162904963,0,2909.635202
15238.11759,0.073020727,0.088214463,0.183726405,0,2909.635202
15033.74886,0.000223152,0.090896201,0.202148212,0,2909.635202
14639.00244,0,0.083253771,0.211776294,0,2909.635202
14419.16626,0,0.074692466,0.209373676,0,2909.635202
12466.53846,0,0.068166731,0.200720791,0,2909.635202
12291.38402,0,0.063972625,0.196546907,0,2909.635202
12306.04406,0,0.056560823,0.192368443,0,2909.635202
12277.03819,0,0.056446174,0.193562018,0,4989.457774
12357.50654,0,0.060859861,0.207851333,0,4989.457774
12349.95498,0,0.06500498,0.229102969,0,4989.457774
12376.19493,0,0.073335465,0.251546635,0,4989.457774
13020.69185,0.001083371,0.087698116,0.25055631,0,4989.457774
13602.24819,0.111951119,0.100722376,0.224394208,0,4989.457774
13753.97791,0.292965922,0.10133592,0.224201573,0,4989.457774
14036.45398,0.4524638,0.066193421,0.228674222,0,4989.457774
14061.76639,0.606309552,0.039080452,0.216075384,0,4989.457774
13777.16478,0.727272134,0.043578915,0.212662992,0,4989.457774
13588.47671,0.800314466,0.038764777,0.18333313,0,4989.457774
13608.83006,0.830252776,0.048717847,0.180520232,0,4989.457774
13599.68831,0.773167983,0.057315283,0.188520466,0,4989.457774
13755.7073,0.664581445,0.063075407,0.206654198,0,4989.457774
13906.1006,0.516399377,0.065105748,0.222874489,0,4989.457774
13917.79427,0.356466514,0.089960364,0.233329275,0,4989.457774
13905.74104,0.187216427,0.150235426,0.241122337,0,4989.457774
13956.95135,0.045841495,0.206110942,0.246300191,0,4989.457774
13965.78763,0.00030418,0.235962251,0.255636037,0,4989.457774
13623.91887,0,0.233196088,0.271168238,0,4989.457774
13378.58889,0,0.225347758,0.279232542,0,4989.457774
12637.11964,0,0.216538958,0.283583548,0,4989.457774
12451.4417,0,0.217211531,0.31067781,0,4989.457774
12365.73904,0,0.232140516,0.32806498,0,4989.457774
12345.90356,0,0.251788261,0.339732355,0,4989.457774
12349.62405,0,0.27073459,0.35935815,0,4989.457774
12650.37406,0,0.28914739,0.39233885,0,4989.457774
13754.1736,0,0.320576678,0.440013076,0,4989.457774
14254.591,0.00129154,0.352752663,0.485617438,0,4989.457774
14207.73678,0.033581557,0.365786673,0.519879099,0,4989.457774
14393.5611,0.076565337,0.368418315,0.544068033,0,4989.457774
14365.13674,0.128345914,0.380121609,0.579375203,0,4989.457774
14352.72236,0.183134769,0.372777701,0.608903372,0,4989.457774
14352.72236,0.223033964,0.361831566,0.657567538,0,4989.457774
14359.37741,0.261887029,0.310224915,0.668375922,0,4989.457774
14359.37741,0.261491441,0.360877005,0.728713945,0,4989.457774
14374.30871,0.246608759,0.410988609,0.782101794,0,4989.457774
14522.46033,0.200545236,0.441662296,0.808360716,0,4989.457774
14526.40754,0.162514069,0.460452322,0.827737134,0,4989.457774
14526.40754,0.117642289,0.471497785,0.840313404,0,4989.457774
14506.73672,0.069912455,0.469673966,0.849153056,0,4989.457774
14429.39782,0.029597078,0.466994032,0.848961215,0,4989.457774
14324.28845,0.000487535,0.458062521,0.849064795,0,4989.457774
14029.16731,0,0.437239006,0.852853212,0,4989.457774
13507.09992,0,0.416374757,0.848121521,0,4989.457774
12528.8856,0,0.399006797,0.838656949,0,4989.457774
12366.66976,0,0.417863172,0.835945781,0,4989.457774
12302.76904,0,0.407709706,0.835963427,0,4989.457774
12272.1531,0,0.4048185,0.835572977,0,4989.457774
12275.8736,0,0.410360189,0.825691602,0,4989.457774
12561.52605,0,0.422219258,0.817509599,0,4989.457774
13719.81649,0,0.434085897,0.815395156,0,4989.457774
14252.73752,0.000939403,0.434770121,0.803948975,0,4989.457774
14229.91816,0.053832052,0.438542065,0.784637356,0,4989.457774
14408.20126,0.137153067,0.448276948,0.752006277,0,4989.457774
14387.31811,0.244052258,0.484044595,0.717789104,0,4989.457774
14352.72236,0.314287239,0.50228073,0.677461434,0,4989.457774
14215.10618,0.405110043,0.532621722,0.624555306,0,4989.457774
14001.45093,0.459954685,0.606574198,0.54722114,0,4989.457774
13989.90363,0.475410648,0.628026877,0.516106285,0,4989.457774
13994.10381,0.466551497,0.619441871,0.522424391,0,4989.457774
14071.56839,0.428170051,0.601987413,0.534612275,0,4989.457774
14104.05452,0.379638906,0.563162406,0.534689335,0,4989.457774
14101.50577,0.31027464,0.509073518,0.526720859,0,4989.457774
14117.72736,0.202156422,0.496168329,0.507999273,0,4989.457774
14442.99111,0.085000741,0.505507363,0.502770857,0,4989.457774
14306.07178,0.000742833,0.517939843,0.505389656,0,4989.457774
14010.94905,0,0.51966039,0.511790202,0,4989.457774
13466.70187,0,0.508266345,0.49591618,0,4989.457774
12550.17921,0,0.485921858,0.45335244,0,4989.457774
12387.96258,0,0.490217275,0.393182564,0,4989.457774
12355.20122,0,0.448070091,0.353286736,0,4989.457774
12413.15965,0,0.42292333,0.337998612,0,4989.457774
12416.88014,0,0.397986852,0.313871074,0,4989.457774
12702.53259,0,0.366242522,0.30710509,0,4989.457774
13815.10159,0,0.341659808,0.320818803,0,4989.457774
14526.88483,0.002548247,0.327096605,0.349032014,0,4989.457774
14264.36277,0.114661847,0.286099925,0.381192844,0,4989.457774
14408.20126,0.243214795,0.240470016,0.421212763,0,4989.457774
14351.96824,0.387039825,0.198929195,0.446262749,0,4989.457774
13999.21084,0.552729285,0.173079826,0.435047083,0,4989.457774
13987.44717,0.651625533,0.18607657,0.434661465,0,4989.457774
13885.94294,0.676654815,0.157866476,0.435202926,0,4989.457774
13876.45755,0.656128814,0.181384663,0.472500946,0,4989.457774
13876.45755,0.523419285,0.205319956,0.51702974,0,4989.457774
13941.38843,0.404073982,0.237554516,0.580025308,0,4989.457774
13991.3196,0.252845963,0.266305392,0.665490084,0,4989.457774
14096.3176,0.136423417,0.327032435,0.734458803,0,4989.457774
14116.29389,0.066433113,0.408384442,0.797824496,0,4989.457774
14024.25279,0.016508327,0.480055318,0.836011065,0,4989.457774
13889.354,0.000497964,0.521751787,0.847677622,0,4989.457774
13572.38718,0,0.531892377,0.847713001,0,4989.457774
12947.51176,0,0.513473713,0.814280048,0,4989.457774
12336.89545,0,0.48256539,0.749982846,0,4989.457774
12085.97002,0,0.417027452,0.640350279,0,4989.457774
11959.23611,0,0.391961817,0.548919835,0,4989.457774
11950.56052,0,0.35401165,0.461727224,0,4989.457774
11974.70516,0,0.302699235,0.35999364,0,4989.457774
12177.55212,0,0.239534402,0.266421716,0,4989.457774
13353.76809,0,0.191486374,0.211142727,0,4989.457774
13764.70427,0.001340425,0.154263926,0.160919332,0,4989.457774
13709.96835,0.020162202,0.123752374,0.135378679,0,4989.457774
13917.28038,0.053667023,0.089030298,0.096395628,0,4989.457774
13991.10005,0.085253816,0.057256269,0.075001205,0,4989.457774
13987.44717,0.117963933,0.039010033,0.079453234,0,4989.457774
13997.77578,0.169116811,0.039822248,0.099746738,0,4989.457774
13943.52034,0.192304938,0.045668888,0.105502516,0,4989.457774
13885.94294,0.208416108,0.058907556,0.124935851,0,4989.457774
13819.35745,0.219318788,0.075456448,0.145896475,0,4989.457774
13847.17724,0.209829346,0.103561039,0.176257063,0,4989.457774
13877.47577,0.189994296,0.133819274,0.204672936,0,4989.457774
13877.47577,0.133131211,0.18497808,0.253845356,0,4989.457774
13940.51021,0.067834342,0.241928682,0.334488265,0,4989.457774
13965.93559,0.018726023,0.289675534,0.401041464,0,4989.457774
13890.43745,0.000729426,0.319235711,0.466919803,0,4989.457774
13608.70914,0,0.326332894,0.49866361,0,4989.457774
12933.82062,0,0.335416059,0.475527953,0,4989.457774
12260.76252,0,0.357542355,0.441553226,0,4989.457774
12035.43746,0,0.362691355,0.415755507,0,4989.457774
11919.42832,0,0.389878723,0.362026981,0,4989.457774
11918.51192,0,0.396470455,0.329079814,0,4989.457774
11932.33988,0,0.394030807,0.306544155,0,4989.457774
12174.29222,0,0.391439978,0.305244265,0,4989.457774
13394.58296,3.52E-07,0.37591989,0.31360115,0,4989.457774
13764.70427,0.001209506,0.363714091,0.313162166,0,4989.457774
13709.96835,0.012072791,0.341648915,0.313793053,0,4989.457774
13917.28038,0.027820493,0.324590638,0.3190844,0,4989.457774
13986.89987,0.040628304,0.289757889,0.342490305,0,4989.457774
13987.08761,0.054278682,0.261816355,0.378645962,0,4989.457774
13983.24699,0.081996709,0.243632572,0.412368165,0,4989.457774
13994.10381,0.114314103,0.217128258,0.485994852,0,4989.457774
13994.10381,0.156009743,0.208701025,0.496229667,0,4989.457774
14004.43242,0.213738663,0.209898673,0.565488624,0,4989.457774
14081.897,0.232218769,0.209900743,0.665467873,0,4989.457774
14112.19554,0.168654472,0.226010101,0.730204333,0,4989.457774
14101.50577,0.121610437,0.273901233,0.752355637,0,4989.457774
14117.72736,0.068272605,0.306956094,0.769547692,0,4989.457774
14154.02228,0.022038588,0.353362526,0.792175282,0,4989.457774
14102.16285,0.001061806,0.407992201,0.832099707,0,4989.457774
13807.04171,0,0.451960104,0.866836939,0,4989.457774
13165.97653,0,0.49214729,0.889541019,0,4989.457774
12308.11312,0,0.540744128,0.900592839,0,4989.457774
12112.89807,0,0.57546217,0.899246273,0,4989.457774
12125.35063,0,0.571917594,0.881139811,0,4989.457774
12122.39142,0,0.553452409,0.857180893,0,4989.457774
12326.02353,0,0.537301123,0.820894175,0,4989.457774
12312.89162,0,0.539268095,0.796640213,0,4989.457774
12350.20953,3.19E-06,0.53698543,0.745508417,0,4989.457774
12929.27043,0.007038496,0.507671967,0.717216119,0,4989.457774
13510.82757,0.172860728,0.455290278,0.678482425,0,4989.457774
13372.54478,0.349689771,0.381952243,0.65288187,0,4989.457774
13565.23574,0.494015355,0.348734646,0.636460635,0,4989.457774
13570.40164,0.628372724,0.353628151,0.654585087,0,4989.457774
13388.43225,0.738516299,0.397220486,0.711594147,0,4989.457774
13364.63922,0.757583372,0.421636269,0.772213898,0,4989.457774
13380.79239,0.703200798,0.474409295,0.806688064,0,4989.457774
13380.79239,0.623688042,0.502208753,0.833025455,0,4989.457774
13483.76508,0.505258165,0.508039371,0.837709977,0,4989.457774
13673.77367,0.383991378,0.47254425,0.844305808,0,4989.457774
13766.29524,0.262871178,0.449489858,0.849346125,0,4989.457774
13903.72368,0.164227812,0.453945062,0.845578287,0,4989.457774
13869.26634,0.072745204,0.449018676,0.836130495,0,4989.457774
13723.61892,0.002833128,0.461622807,0.829624501,0,4989.457774
13292.06927,0,0.446940976,0.807752771,0,4989.457774
12869.91592,0,0.430155521,0.787638914,0,4989.457774
12134.55602,0,0.399024104,0.74182063,0,4989.457774
11872.14215,0,0.385913411,0.63434989,0,4989.457774
11831.34318,0,0.355032325,0.543792654,0,4989.457774
11799.3773,0,0.327064997,0.466212742,0,4989.457774
11814.44543,0,0.295056181,0.368074642,0,4989.457774
11899.67,0,0.268929849,0.280504941,0,4989.457774
11979.8997,1.06E-05,0.236149489,0.208245991,0,4989.457774
12449.36865,0.009329262,0.199270577,0.157830581,0,4989.457774
12960.479,0.100566809,0.153942692,0.155409147,0,4989.457774
13249.35795,0.215227561,0.096184786,0.156287998,0,4989.457774
13561.99493,0.333809139,0.067133374,0.165251457,0,4989.457774
13447.36834,0.507815326,0.061667803,0.162714492,0,4989.457774
13358.08599,0.617610259,0.065593577,0.147277267,0,4989.457774
13342.73785,0.691407422,0.063272754,0.101782872,0,4989.457774
13191.43929,0.716248696,0.053879839,0.074820469,0,4989.457774
13165.35605,0.601986494,0.040900831,0.074271524,0,4989.457774
13194.92193,0.523342805,0.034228894,0.075079437,0,4989.457774
13374.41576,0.445893277,0.025449146,0.07356963,0,4989.457774
13557.7693,0.289591233,0.02594926,0.079633377,0,4989.457774
13649.67198,0.156584375,0.043149201,0.083480766,0,4989.457774
13683.76022,0.058839393,0.082952526,0.110545552,0,4989.457774
13737.7086,0.002883265,0.134528542,0.156405992,0,4989.457774
13258.59276,0,0.166968451,0.19683543,0,4989.457774
12821.82869,0,0.18310547,0.253668277,0,4989.457774
12336.89545,0,0.195742699,0.325078362,0,4989.457774
12085.97002,0,0.244771656,0.391114131,0,4989.457774
11959.23611,0,0.25015211,0.414541389,0,4989.457774
11957.13364,0,0.242888227,0.376405675,0,4989.457774
11960.85334,0,0.220230777,0.326521914,0,4989.457774
12312.10249,0,0.198023136,0.254874517,0,4989.457774
13515.61163,2.80E-05,0.184256001,0.207870387,0,4989.457774
13893.78486,0.007556564,0.167300805,0.192374106,0,4989.457774
13709.96835,0.037234305,0.147661412,0.208116417,0,4989.457774
13913.43022,0.079792724,0.130511389,0.244879064,0,4989.457774
13863.00745,0.147072096,0.110699671,0.298028797,0,4989.457774
13728.26139,0.192683241,0.100318033,0.359432638,0,4989.457774
13744.73275,0.22708799,0.108579403,0.395394111,0,4989.457774
13745.64916,0.242559181,0.11888476,0.42614532,0,4989.457774
13691.49077,0.259378846,0.165398056,0.459292206,0,4989.457774
13676.73288,0.269960524,0.234209918,0.524906219,0,4989.457774
13772.82779,0.279976798,0.311332635,0.568311739,0,4989.457774
13776.16247,0.263104863,0.393235284,0.587100554,0,4989.457774
13840.80379,0.214211695,0.448933595,0.582039238,0,4989.457774
13973.2843,0.158011982,0.496929042,0.592496449,0,4989.457774
14026.47379,0.081045284,0.526563921,0.626987308,0,4989.457774
13886.59684,0.004914082,0.553412636,0.669733497,0,4989.457774
13587.63668,4.74E-08,0.573346445,0.726786388,0,4989.457774
12991.56904,0,0.573748795,0.766875265,0,4989.457774
12310.44708,0,0.576012936,0.797876974,0,4989.457774
12414.14605,0,0.622615664,0.834260185,0,4989.457774
12318.75754,0,0.598558846,0.849474435,0,4989.457774
12335.12311,0,0.57484503,0.84717824,0,4989.457774
12338.84281,0,0.539226238,0.825263554,0,4989.457774
12612.0061,0,0.500048763,0.785716259,0,4989.457774
13818.42195,4.66E-05,0.467733638,0.726218388,0,4989.457774
14254.591,0.014375586,0.424656396,0.651637178,0,4989.457774
14194.56828,0.136459356,0.395387448,0.580522413,0,4989.457774
14234.32198,0.281847771,0.316283021,0.481520326,0,4989.457774
14161.10212,0.438358578,0.256267791,0.367564379,0,4989.457774
13983.24699,0.576435077,0.206688229,0.27908384,0,4989.457774
13997.77578,0.699656913,0.183154562,0.241439137,0,4989.457774
13819.35745,0.800210865,0.131564629,0.1782771,0,4989.457774
13721.68748,0.824903835,0.135502841,0.173152959,0,4989.457774
13684.12773,0.822329569,0.133504344,0.174444331,0,4989.457774
13800.66508,0.747043754,0.132380773,0.173131317,0,4989.457774
13801.54807,0.636127289,0.123685981,0.164204562,0,4989.457774
13776.16247,0.49845635,0.111799192,0.164811677,0,4989.457774
13828.08077,0.335891786,0.131516066,0.164859901,0,4989.457774
13940.56272,0.165617788,0.181017205,0.176773788,0,4989.457774
13882.75781,0.006566999,0.199269684,0.192758879,0,4989.457774
13753.79018,1.42E-06,0.186767761,0.225167056,0,4989.457774
13476.34637,0,0.164014162,0.258375792,0,4989.457774
12563.24112,0,0.1441227,0.298564464,0,4989.457774
12366.66976,0,0.138201812,0.344201797,0,4989.457774
12302.76904,0,0.118623214,0.350111352,0,4989.457774
12272.1531,0,0.114807566,0.353913492,0,4989.457774
12251.83635,0,0.117905125,0.343074932,0,4989.457774
12564.83368,0,0.127931724,0.330860831,0,4989.457774
13741.1101,7.82E-05,0.136808122,0.329985433,0,4989.457774
14280.08161,0.0218931,0.144491775,0.338755734,0,4989.457774
14229.91816,0.176338427,0.135333715,0.34274689,0,4989.457774
14041.07258,0.339530392,0.097189358,0.351261294,0,4989.457774
13904.34735,0.510736385,0.066719133,0.348695914,0,4989.457774
13825.92977,0.667427005,0.070129977,0.348587932,0,4989.457774
13728.26139,0.787069959,0.087656694,0.370362073,0,4989.457774
13721.68748,0.860731365,0.10082853,0.382648493,0,4989.457774
13753.68517,0.857902865,0.123556732,0.437493009,0,4989.457774
13723.40096,0.821880811,0.139619589,0.485870775,0,4989.457774
13785.13875,0.72459487,0.145134068,0.505106317,0,4989.457774
13801.54807,0.596341336,0.140722605,0.507904256,0,4989.457774
13776.16247,0.451742006,0.146789876,0.498963043,0,4989.457774
13828.08077,0.278682862,0.177065959,0.473333773,0,4989.457774
13941.61117,0.131744388,0.206894209,0.425095266,0,4989.457774
13895.58266,0.007480573,0.225385762,0.367963486,0,4989.457774
13901.67769,4.86E-06,0.220579479,0.30405225,0,4989.457774
13484.91854,0,0.207048822,0.242255059,0,4989.457774
12528.8856,0,0.184792366,0.188680892,0,4989.457774
12366.66976,0,0.180962367,0.147645386,0,4989.457774
12302.76904,0,0.161172841,0.116511113,0,4989.457774
12275.45995,0,0.141692385,0.097515576,0,4989.457774
12279.17965,0,0.12619485,0.085003168,0,4989.457774
12564.83368,0,0.116665181,0.07325909,0,4989.457774
13741.1101,8.48E-05,0.105187602,0.061878447,0,4989.457774
14280.08161,0.020402008,0.097577035,0.052229117,0,4989.457774
14229.91816,0.155456558,0.074830933,0.051673491,0,4989.457774
13933.72311,0.311072423,0.042543995,0.056643673,0,4989.457774
13897.8673,0.455310165,0.030836021,0.060389186,0,4989.457774
13728.26139,0.588817573,0.033545153,0.065396156,0,4989.457774
13744.73275,0.703825384,0.04339853,0.064027889,0,4989.457774
13745.64916,0.753966632,0.034886793,0.0502274,0,4989.457774
13690.55846,0.759685897,0.039832967,0.056907468,0,4989.457774
13687.72811,0.742883815,0.044560068,0.063480091,0,4989.457774
13726.99815,0.682878888,0.048310114,0.063619973,0,4989.457774
13765.87522,0.596491598,0.051179924,0.059747848,0,4989.457774
13736.45332,0.466156334,0.051512426,0.054801019,0,4989.457774
13783.99325,0.308207071,0.075370164,0.052108721,0,4989.457774
13796.84833,0.150744537,0.101822891,0.053913621,0,4989.457774
13889.354,0.013115227,0.113937476,0.058306622,0,4989.457774
13600.46153,1.58E-05,0.112083587,0.05886685,0,4989.457774
13310.83085,0,0.105122808,0.055104953,0,4989.457774
12563.24112,0,0.093083458,0.049371459,0,4989.457774
12401.02528,0,0.088756678,0.053367341,0,4989.457774
12302.76904,0,0.075397071,0.049865427,0,4989.457774
12272.1531,0,0.064833363,0.052636005,0,4989.457774
12275.8736,0,0.057898354,0.06791687,0,4989.457774
12561.52605,0,0.059335588,0.085768477,0,4989.457774
13719.81649,0.000250411,0.065674147,0.099131333,0,4989.457774
14276.77397,0.047935535,0.071349991,0.115200952,0,4989.457774
14194.56828,0.225485781,0.069329122,0.130031026,0,4989.457774
13917.28038,0.406985348,0.049611991,0.134496376,0,4989.457774
13775.44971,0.581754732,0.027925727,0.128361071,0,4989.457774
13744.73275,0.728304278,0.030736417,0.12637107,0,4989.457774
13697.13237,0.841585327,0.038655469,0.129116952,0,4989.457774
13691.53213,0.910701472,0.041560109,0.125535592,0,4989.457774
13591.40888,0.927304783,0.052394743,0.133917545,0,4989.457774
13533.99217,0.896507933,0.063576113,0.143090779,0,4989.457774
13595.72997,0.815373365,0.07298748,0.152296018,0,4989.457774
13612.13929,0.686956445,0.080474149,0.165908312,0,4989.457774
13614.35392,0.516997588,0.106366777,0.186513386,0,4989.457774
13765.56817,0.329068525,0.14871288,0.218847895,0,4989.457774
13795.78238,0.157436971,0.197998566,0.262646755,0,4989.457774
13893.67827,0.00932475,0.248821799,0.32151127,0,4989.457774
13572.38718,2.86E-05,0.285543601,0.382863541,0,4989.457774
13008.01018,0,0.313309193,0.436368419,0,4989.457774
12308.11312,0,0.333212324,0.478262818,0,4989.457774
12213.40952,0,0.381487655,0.519694423,0,4989.457774
12363.13541,0,0.382720324,0.53683501,0,4989.457774
12319.60394,0,0.385753478,0.554859561,0,4989.457774
12283.66142,0,0.391771397,0.575807505,0,4989.457774
12236.29252,0,0.380563926,0.584346397,0,4989.457774
12310.39219,0.000287858,0.3660966,0.582258197,0,4989.457774
12972.87509,0.050413803,0.335720987,0.575955776,0,4989.457774
13386.54695,0.226683282,0.279563177,0.570744266,0,4989.457774
13182.79711,0.409709894,0.199794899,0.578609629,0,4989.457774
13326.67855,0.588245301,0.134520471,0.581731183,0,4989.457774
13167.28988,0.745035554,0.124776717,0.585533866,0,4989.457774
13096.58773,0.858394672,0.131544556,0.580481868,0,4989.457774
12736.90482,0.926438484,0.120026097,0.528703159,0,4989.457774
12699.13109,0.944448207,0.131883665,0.531945278,0,4989.457774
12674.45506,0.909656614,0.140127836,0.534386463,0,4989.457774
12712.438,0.820686127,0.136057241,0.524022218,0,4989.457774
12858.48794,0.680069313,0.13456882,0.50468938,0,4989.457774
12959.80522,0.510296053,0.151606836,0.477555599,0,4989.457774
13342.59546,0.33016301,0.17472767,0.423866915,0,4989.457774
13430.25422,0.160071497,0.196194101,0.371888829,0,4989.457774
13587.48235,0.018643645,0.190097542,0.297269382,0,4989.457774
13272.71903,5.76E-05,0.181866603,0.210589601,0,4989.457774
12821.82869,0,0.160597662,0.132784035,0,4989.457774
12134.55602,0,0.138724573,0.094209125,0,4989.457774
12024.91714,0,0.142274268,0.074755615,0,4989.457774
12363.13541,0,0.119283437,0.078715,0,4989.457774
12291.76665,0,0.107866485,0.090400387,0,4989.457774
12243.84408,0,0.107032004,0.101772567,0,4989.457774
12236.29252,0,0.112457622,0.11404806,0,4989.457774
12310.39219,0.000396846,0.131520661,0.138738991,0,4989.457774
12929.27043,0.053602271,0.151049638,0.168755642,0,4989.457774
13068.91431,0.189543878,0.158309934,0.177912374,0,4989.457774
13102.82197,0.336808077,0.119605758,0.173054868,0,4989.457774
13197.38635,0.49616092,0.076964607,0.18061171,0,4989.457774
13105.32855,0.622501168,0.052406733,0.187456616,0,4989.457774
12909.55347,0.737656912,0.045415579,0.181328951,0,4989.457774
12714.31376,0.783336189,0.030966584,0.146516781,0,4989.457774
12824.28357,0.808453154,0.029996455,0.149799062,0,4989.457774
13031.90425,0.783323712,0.030489756,0.15534581,0,4989.457774
13123.92307,0.676669406,0.037541621,0.188243068,0,4989.457774
13343.37186,0.533906224,0.048204635,0.202813949,0,4989.457774
13419.71719,0.4082739,0.088213857,0.212782984,0,4989.457774
13498.84116,0.269225661,0.13921755,0.22000068,0,4989.457774
13553.88095,0.13293745,0.188655893,0.229651817,0,4989.457774
13587.48235,0.013258198,0.218202036,0.23315194,0,4989.457774
13199.07438,6.43E-05,0.2240077,0.228453183,0,4989.457774
12735.09349,0,0.205878957,0.20248755,0,4989.457774
12238.29715,0,0.185244896,0.186483098,0,4989.457774
11952.803,0,0.165514436,0.160378141,0,4989.457774
11858.34203,0,0.145243189,0.138823605,0,4989.457774
